start_time,recon_error,is_anomaly
2014-01-01 21:08:00,0.07089534,0
2014-01-01 22:44:00,0.035843205,0
2014-01-01 23:16:00,0.04039394,0
2014-01-01 23:48:00,0.04109729,0
2014-01-02 01:56:00,0.060013354,0
2014-01-02 03:00:00,0.06428418,0
2014-01-02 04:04:00,0.053190276,0
2014-01-02 05:08:00,0.002765798,0
2014-01-02 06:12:00,0.0023656182,0
2014-01-02 06:44:00,0.00039814488,0
2014-01-02 08:20:00,0.00032037223,0
2014-01-02 08:52:00,0.00042739173,0
2014-01-02 09:24:00,0.0005531225,0
2014-01-02 10:28:00,0.0050333687,0
2014-01-02 11:00:00,0.0029100098,0
2014-01-02 12:04:00,0.005405341,0
2014-01-02 12:36:00,0.005346932,0
2014-01-02 13:08:00,0.006760488,0
2014-01-02 14:12:00,0.007861207,0
2014-01-02 14:44:00,0.009169473,0
2014-01-02 15:16:00,0.017355079,0
2014-01-02 15:48:00,0.01736163,0
2014-01-02 16:20:00,0.015856734,0
2014-01-02 17:24:00,0.0148434285,0
2014-01-02 17:56:00,0.018042203,0
2014-01-02 19:32:00,0.0045731897,0
2014-01-02 20:36:00,0.0035710656,0
2014-01-02 21:08:00,0.0065834834,0
2014-01-02 22:44:00,0.008120718,0
2014-01-02 23:48:00,0.0074491994,0
2014-01-03 00:20:00,0.007362666,0
2014-01-03 00:52:00,0.007428508,0
2014-01-03 01:24:00,0.0088715,0
2014-01-03 01:56:00,0.0052209953,0
2014-01-03 03:00:00,0.006493645,0
2014-01-03 03:32:00,0.006153214,0
2014-01-03 04:04:00,0.0060947747,0
2014-01-03 05:40:00,0.004578669,0
2014-01-03 06:12:00,0.0057912786,0
2014-01-03 06:44:00,0.0011827066,0
2014-01-03 07:16:00,0.0004928621,0
2014-01-03 07:48:00,0.0005341514,0
2014-01-03 08:20:00,0.0004951452,0
2014-01-03 08:52:00,0.0004076372,0
2014-01-03 09:24:00,0.000374021,0
2014-01-03 09:56:00,0.00048176412,0
2014-01-03 10:28:00,0.0027744996,0
2014-01-03 11:00:00,0.002206267,0
2014-01-03 11:32:00,0.0026931504,0
2014-01-03 12:04:00,0.0037890342,0
2014-01-03 13:40:00,0.0053033466,0
2014-01-03 15:16:00,0.0036948344,0
2014-01-03 16:20:00,0.001811258,0
2014-01-03 16:52:00,0.0014836305,0
2014-01-03 18:28:00,0.0015230407,0
2014-01-03 19:00:00,0.0014571843,0
2014-01-03 19:32:00,0.0018147536,0
2014-01-03 20:04:00,0.0019203689,0
2014-01-03 20:36:00,0.002937749,0
2014-01-03 21:08:00,0.0031333675,0
2014-01-03 21:40:00,0.004032761,0
2014-01-03 22:12:00,0.003901146,0
2014-01-03 22:44:00,0.003858363,0
2014-01-03 23:48:00,0.0040967176,0
2014-01-04 03:00:00,0.004075476,0
2014-01-04 05:08:00,0.002193625,0
2014-01-04 06:44:00,0.0012957474,0
2014-01-04 07:16:00,0.000973326,0
2014-01-04 07:48:00,0.00088568404,0
2014-01-04 08:52:00,0.0008910176,0
2014-01-04 09:24:00,0.000939429,0
2014-01-04 11:32:00,0.0004513454,0
2014-01-04 12:04:00,0.00045105745,0
2014-01-04 13:40:00,0.0023905528,0
2014-01-04 14:12:00,0.003476918,0
2014-01-04 15:16:00,0.028089872,0
2014-01-04 16:20:00,0.027525721,0
2014-01-04 17:24:00,0.028077113,0
2014-01-04 17:56:00,0.026532695,0
2014-01-04 19:32:00,0.002804496,0
2014-01-04 20:04:00,0.00211718,0
2014-01-04 23:16:00,0.015296496,0
2014-01-05 00:20:00,0.014779152,0
2014-01-05 00:52:00,0.014344573,0
2014-01-05 01:56:00,0.0142499255,0
2014-01-05 02:28:00,0.015759842,0
2014-01-05 03:00:00,0.03308244,0
2014-01-05 03:32:00,0.039818417,0
